ID1,measurement,value
Cfe7b6b8a,X1,2.0470197694765746
Cfe7b6b8a,X2,2.1114456285768193
Cfe7b6b8a,X3,3.6229547220908733
Cfe7b6b8a,X4,3.848304153358635
C1a2ee361,X1,1.7269363014327719
C1a2ee361,X2,1.2798919445363381
C1a2ee361,X3,2.7044997332688765
C1a2ee361,X4,6.171569666671457
C20039d82,X1,-0.24205186239272747
C20039d82,X2,2.0209121778709496
C20039d82,X3,3.192130541116695
C20039d82,X4,3.828421792139933
Cd253386c,X1,1.0539683515489013
Cd253386c,X2,0.8784154600715515
Cd253386c,X3,2.380051299141439
Cd253386c,X4,2.660033538870376
C07067f70,X1,2.0968814583090167
C07067f70,X2,1.2939562278561323
C07067f70,X3,2.6594622066440174
C07067f70,X4,3.322781788855074
C914f2b19,X1,1.7140305547323353
C914f2b19,X2,1.812467615859761
C914f2b19,X3,5.280310956449781
C914f2b19,X4,2.5596595373986855
C96ae8f9a,X1,0.37154399808212946
C96ae8f9a,X2,2.293422134141762
C96ae8f9a,X3,2.444016428883173
C96ae8f9a,X4,2.9678510874635666
C1eccb286,X1,1.1209315806128255
C1eccb286,X2,1.5218888181994796
C1eccb286,X3,0.6683014503960947
C1eccb286,X4,4.846518215085264
C31d59c48,X1,0.9765481624427186
C31d59c48,X2,1.9490201592623022
C31d59c48,X3,3.565418086140996
C31d59c48,X4,2.174174924664258
C4c0d3b4e,X1,1.8539079726527727
C4c0d3b4e,X2,0.6676007219402478
C4c0d3b4e,X3,2.4234395474911152
C4c0d3b4e,X4,1.8085799851515194
C24553b07,X1,0.35051719401648895
C24553b07,X2,3.6508833967577288
C24553b07,X3,3.725840212339237
C24553b07,X4,2.842381357260789
C142871d2,X1,1.338938229911523
C142871d2,X2,1.4507311698149192
C142871d2,X3,0.33558978190036415
C142871d2,X4,3.618303260866248
C069ae593,X1,2.6972419212339585
C069ae593,X2,3.4597923437186733
C069ae593,X3,3.02139066948788
C069ae593,X4,4.943576102821521
C4eb83053,X1,0.029811823890970035
C4eb83053,X2,1.1155583536031095
C4eb83053,X3,4.513067278448416
C4eb83053,X4,4.574788169116118
Ce5215245,X1,0.24625051289576316
Ce5215245,X2,0.9292636772095657
Ce5215245,X3,2.5686302566679404
Ce5215245,X4,3.404583319020999
C8f55fe97,X1,-0.35255277087651127
C8f55fe97,X2,2.486697930962236
C8f55fe97,X3,4.28718519007496
C8f55fe97,X4,5.053214784440115
C51d2776c,X1,0.5997981864652366
C51d2776c,X2,2.5779782346014732
C51d2776c,X3,5.628374231273362
C51d2776c,X4,4.265749897978889
Ceb2419b4,X1,1.0688595489464179
Ceb2419b4,X2,2.975011173013873
Ceb2419b4,X3,2.3377687005659964
Ceb2419b4,X4,2.547173938210406
Cdb01ec07,X1,1.418216841376921
Cdb01ec07,X2,1.8783703572947192
Cdb01ec07,X3,1.6177480124014605
Cdb01ec07,X4,3.388890324010608
C35fecb17,X1,0.8928273587412358
C35fecb17,X2,0.6840373615177477
C35fecb17,X3,2.1260193096573508
C35fecb17,X4,5.279664652333238
C63bcab07,X1,0.7266224417465517
C63bcab07,X2,2.73082475509391
C63bcab07,X3,2.967265760763196
C63bcab07,X4,2.768003056778795
Ca1e67692,X1,-0.2201842381729926
Ca1e67692,X2,3.1523702998952654
Ca1e67692,X3,3.079530228574562
Ca1e67692,X4,4.595311857550455
Cadb58152,X1,0.8676820823460729
Cadb58152,X2,1.2032134082730228
Cadb58152,X3,3.4296024171959982
Cadb58152,X4,4.0968133626189385
C68505682,X1,1.4703449998250746
C68505682,X2,1.68980375478623
C68505682,X3,1.9681928586849053
C68505682,X4,4.65032529833889
C6385c43b,X1,0.864088087007465
C6385c43b,X2,2.3491575207757993
C6385c43b,X3,4.180539270599978
C6385c43b,X4,5.249381441599402
C541b1455,X1,2.1774155851806847
C541b1455,X2,1.942181097100786
C541b1455,X3,2.9737717010143494
C541b1455,X4,3.809202744151747
Cf8964579,X1,1.6379150459613891
Cf8964579,X2,0.5020656097313818
Cf8964579,X3,3.4979493411789524
Cf8964579,X4,1.5064021339966036
C640f58dc,X1,-0.39174788223948376
C640f58dc,X2,2.1361695044284588
C640f58dc,X3,2.6632389421815943
C640f58dc,X4,3.581815124883985
C66934ac0,X1,2.3265683857169464
C66934ac0,X2,1.7199580868762183
C66934ac0,X3,2.0160286961083074
C66934ac0,X4,5.104472393881597
C73b3b08f,X1,1.3921217994437922
C73b3b08f,X2,3.674228280928161
C73b3b08f,X3,3.375424464198713
C73b3b08f,X4,4.349667920915504
C6f03005d,X1,2.4519584055627686
C6f03005d,X2,2.229726219660956
C6f03005d,X3,2.3666341702507516
C6f03005d,X4,3.831563735388219
C0a451d97,X1,-0.1194862748415002
C0a451d97,X2,2.8299659395169416
C0a451d97,X3,4.662346867097711
C0a451d97,X4,5.162414249954178
C76210601,X1,2.0361825706814356
C76210601,X2,3.200421037419491
C76210601,X3,1.8706121402046412
C76210601,X4,3.965932791675379
Cc8b4476f,X1,1.9096856838943277
Cc8b4476f,X2,1.248183644057264
Cc8b4476f,X3,3.232908631122682
Cc8b4476f,X4,4.2210110118793995
C836406ef,X1,1.1692998336623948
C836406ef,X2,2.38645338830917
C836406ef,X3,3.8199439669473767
C836406ef,X4,5.346608964509668
Cee9f2101,X1,1.1119931751819663
Cee9f2101,X2,2.702873890180824
Cee9f2101,X3,3.821698022461564
Cee9f2101,X4,4.405896563727784
C9d853f4d,X1,2.664269307728457
C9d853f4d,X2,2.341674810456197
C9d853f4d,X3,3.9016909636263737
C9d853f4d,X4,4.536078704480488
C92381c2f,X1,0.5631199622207578
C92381c2f,X2,2.547777030234741
C92381c2f,X3,2.0730958483935065
C92381c2f,X4,5.085133227949329
C7d605343,X1,1.6190401414726394
C7d605343,X2,2.5321647686977133
C7d605343,X3,2.215203060652372
C7d605343,X4,2.2211087081829013
C263156da,X1,1.2576447167741347
C263156da,X2,1.9880017495859836
C263156da,X3,3.661988765781511
C263156da,X4,2.0522927403008095
C45f21eea,X1,1.8664440912730313
C45f21eea,X2,0.12887918741358506
C45f21eea,X3,2.4111889812268763
C45f21eea,X4,3.7271371159737345
Cae37a5f2,X1,-1.1589351230880989
Cae37a5f2,X2,0.7290334079832139
Cae37a5f2,X3,2.367274605975644
Cae37a5f2,X4,3.8539512254901487
Ce5297345,X1,1.041877242169181
Ce5297345,X2,2.2182504450789247
Ce5297345,X3,3.152003669494137
Ce5297345,X4,3.7035866839302765
Caaff23b6,X1,2.792620216984374
Caaff23b6,X2,1.376279661139491
Caaff23b6,X3,2.9290796599148257
Caaff23b6,X4,2.641215480185694
Ca4962bed,X1,1.1820723917126597
Ca4962bed,X2,3.241556778839843
Ca4962bed,X3,2.0562943343045648
Ca4962bed,X4,4.184709342922145
C1f1aa1ff,X1,0.44697669537450524
C1f1aa1ff,X2,2.0213737723635608
C1f1aa1ff,X3,4.69038609460689
C1f1aa1ff,X4,2.618851006535784
Cf468bd45,X1,1.5237537497437592
Cf468bd45,X2,2.9977279555606215
Cf468bd45,X3,2.6589213213194145
Cf468bd45,X4,4.589778836917134
C1e81765f,X1,2.187967000268504
C1e81765f,X2,3.2281296761088027
C1e81765f,X3,2.1140623470827973
C1e81765f,X4,5.310212344360101
C28d42d9b,X1,-0.3840678236662327
C28d42d9b,X2,2.489906238888307
C28d42d9b,X3,2.46845093064445
C28d42d9b,X4,4.480638486975484
C1c5fb59a,X1,2.442223425908103
C1c5fb59a,X2,0.7187134873795245
C1c5fb59a,X3,3.963682716061056
C1c5fb59a,X4,4.292712438640692
C1505c004,X1,1.9355381896441126
C1505c004,X2,4.422707574920267
C1505c004,X3,4.592939619061906
C1505c004,X4,6.311158407485385
Cbe25fe4c,X1,1.5698324884645993
Cbe25fe4c,X2,1.8305400782810826
Cbe25fe4c,X3,2.9036947292404225
Cbe25fe4c,X4,3.428228450015107
Ccc7d9084,X1,0.5806744695882744
Ccc7d9084,X2,2.1343687553676824
Ccc7d9084,X3,2.9659507374617253
Ccc7d9084,X4,3.9550529560180014
Ccc3aeb7c,X1,0.3678936531729057
Ccc3aeb7c,X2,2.0271445045412624
Ccc3aeb7c,X3,2.4534299974954497
Ccc3aeb7c,X4,5.6313238970673485
C60258ecd,X1,0.13994953730490056
C60258ecd,X2,1.6740530220826084
C60258ecd,X3,2.9077769788488856
C60258ecd,X4,3.1224595413343046
Cf6ef7535,X1,1.0381319161701832
Cf6ef7535,X2,1.4304226109879905
Cf6ef7535,X3,2.316842013769789
Cf6ef7535,X4,2.5588468533547193
C16c3ea4d,X1,-0.20856754339335049
C16c3ea4d,X2,1.3742095631027365
C16c3ea4d,X3,3.6887525801506573
C16c3ea4d,X4,4.410506936053454
Cb1ea68d4,X1,1.3900367989159188
Cb1ea68d4,X2,3.154813303611232
Cb1ea68d4,X3,2.8331623685296194
Cb1ea68d4,X4,5.076046761937889
C69457629,X1,2.359528573579183
C69457629,X2,0.7571538843378882
C69457629,X3,4.0852076133562445
C69457629,X4,4.580467834555405
C1a928512,X1,0.8132865295541983
C1a928512,X2,1.2900183299087065
C1a928512,X3,1.5818710099663253
C1a928512,X4,3.408738392496046
C8eb8f0a3,X1,1.2250569565465799
C8eb8f0a3,X2,1.757423471965867
C8eb8f0a3,X3,3.703139576922928
C8eb8f0a3,X4,4.434261493454931
Ca7e8fef8,X1,1.3290988855429058
Ca7e8fef8,X2,3.2905410361059753
Ca7e8fef8,X3,3.8599543232152693
Ca7e8fef8,X4,4.701667905959954
Ce7e15e3c,X1,0.808112421631021
Ce7e15e3c,X2,1.866390473102883
Ce7e15e3c,X3,2.789772579436282
Ce7e15e3c,X4,2.1390274501634545
C60d66a54,X1,4.143614392653336
C60d66a54,X2,1.2204692708254
C60d66a54,X3,4.7935229832611554
C60d66a54,X4,2.0742250330558196
C93df0f20,X1,4.103076021667404
C93df0f20,X2,2.2860887477366947
C93df0f20,X3,3.8015363446189547
C93df0f20,X4,4.132874835993442
Cb96ce038,X1,1.026327407471129
Cb96ce038,X2,3.544989045789779
Cb96ce038,X3,2.7927277983142584
Cb96ce038,X4,2.9707425178720124
C64bd117b,X1,0.6282442390657361
C64bd117b,X2,2.1273786711553697
C64bd117b,X3,1.218246011712258
C64bd117b,X4,3.2971029171155033
C68f68fb4,X1,0.44939090304668383
C68f68fb4,X2,1.4868088849057197
C68f68fb4,X3,2.7633335425489616
C68f68fb4,X4,3.711894006628372
C59ed0527,X1,0.902528639559425
C59ed0527,X2,0.8104917895729451
C59ed0527,X3,4.872919626194883
C59ed0527,X4,3.6555054327529866
Ce1dce7c1,X1,3.8220966683516964
Ce1dce7c1,X2,2.759322472374541
Ce1dce7c1,X3,2.415323562589675
Ce1dce7c1,X4,4.372626489751261
C8eb5379d,X1,0.6511172638846761
C8eb5379d,X2,2.4725247682210636
C8eb5379d,X3,2.087407722625009
C8eb5379d,X4,5.167781826230396
Cf0a2545b,X1,2.6127648754021227
Cf0a2545b,X2,1.2527881972052841
Cf0a2545b,X3,3.5082965707264333
Cf0a2545b,X4,2.477804266798973
C25b9dcd5,X1,1.08358993649595
C25b9dcd5,X2,0.882583161093101
C25b9dcd5,X3,1.603497919668753
C25b9dcd5,X4,4.678752860249734
Ced03994e,X1,1.8223208516882918
Ced03994e,X2,3.256892821164538
Ced03994e,X3,2.569868443897688
Ced03994e,X4,4.86973992524902
Cfb5cabe3,X1,0.8137721949988956
Cfb5cabe3,X2,0.4443901599498852
Cfb5cabe3,X3,1.2727459345727983
Cfb5cabe3,X4,5.108199533106924
C15d7526c,X1,0.43738417463045
C15d7526c,X2,0.8698698002015377
C15d7526c,X3,2.2362545270650815
C15d7526c,X4,4.769143680308692
C87c5eeea,X1,0.8627297338586394
C87c5eeea,X2,3.6962954376541184
C87c5eeea,X3,1.8513649807421102
C87c5eeea,X4,3.4055604663583625
C7f4227b0,X1,1.4328803075329248
C7f4227b0,X2,1.7697736754214677
C7f4227b0,X3,3.0939774974099565
C7f4227b0,X4,3.089303823804038
C24101c4b,X1,1.1344989946879898
C24101c4b,X2,0.9055999877315386
C24101c4b,X3,3.356598850353965
C24101c4b,X4,3.3713537023623883
C13f82dc3,X1,2.155946086516598
C13f82dc3,X2,1.586849565068627
C13f82dc3,X3,1.827381950909612
C13f82dc3,X4,6.262105585416439
Ca3f1cbba,X1,-0.5107492433696037
Ca3f1cbba,X2,1.4798008916501515
Ca3f1cbba,X3,1.9213550255958936
Ca3f1cbba,X4,4.908965844991564
C36731925,X1,1.33687465752771
C36731925,X2,4.467805053406671
C36731925,X3,1.4427606631455585
C36731925,X4,4.3829819904839065
C99848b57,X1,2.6049800912669876
C99848b57,X2,0.27770682878412134
C99848b57,X3,3.9981580999089252
C99848b57,X4,3.762093627975077
C8ae3ceae,X1,1.5166750132352598
C8ae3ceae,X2,1.6489762788079236
C8ae3ceae,X3,4.2827690732628785
C8ae3ceae,X4,5.054624443696029
Ca5408ddc,X1,1.3301296041850814
Ca5408ddc,X2,-0.01158052802572529
Ca5408ddc,X3,2.952962733316742
Ca5408ddc,X4,3.062545454644587
Cee813eb0,X1,1.2503719417883963
Cee813eb0,X2,2.4343962923057547
Cee813eb0,X3,3.313493690130102
Cee813eb0,X4,3.0943783207688123
C00021885,X1,1.1577936341684936
C00021885,X2,1.6369943611791031
C00021885,X3,2.6293647490988232
C00021885,X4,4.497539250506544
C7b67c3cc,X1,1.401737575184777
C7b67c3cc,X2,0.27903967956389786
C7b67c3cc,X3,3.7216380910006266
C7b67c3cc,X4,3.578984236803336
Cd0080e30,X1,0.725358955894214
Cd0080e30,X2,2.0556704085907076
Cd0080e30,X3,2.365472139480386
Cd0080e30,X4,3.3284159885694162
C121ded72,X1,0.4593952229736362
C121ded72,X2,3.0065744420971035
C121ded72,X3,2.404446678354528
C121ded72,X4,4.270623637659757
C2cfd7b2e,X1,2.3528500450359253
C2cfd7b2e,X2,2.0845136391318655
C2cfd7b2e,X3,5.39127848765216
C2cfd7b2e,X4,3.513256128911986
C1cbc4c51,X1,1.9738092166488175
C1cbc4c51,X2,2.790502515191261
C1cbc4c51,X3,2.4907127932242394
C1cbc4c51,X4,4.2140681865894205
Cf66276fa,X1,2.5600369062602457
Cf66276fa,X2,2.045367468408679
Cf66276fa,X3,2.6657327584573207
Cf66276fa,X4,3.049117800371472
Ca5112a44,X1,1.76807268435261
Ca5112a44,X2,0.7038817195487774
Ca5112a44,X3,2.5800842626041085
Ca5112a44,X4,3.9029467173672323
Cd95e79a0,X1,1.1199418176452163
Cd95e79a0,X2,2.022120991457653
Cd95e79a0,X3,4.5201421448481245
Cd95e79a0,X4,2.9946939727134065
C4ae444b4,X1,2.0085185612399057
C4ae444b4,X2,3.98690433109491
C4ae444b4,X3,3.147793550889668
C4ae444b4,X4,3.7243316712495194
C799ed2c9,X1,0.4251526839351275
C799ed2c9,X2,3.8383001458792556
C799ed2c9,X3,2.7042111369253297
C799ed2c9,X4,3.677429685968491
C0bff4d8e,X1,3.3241013353019975
C0bff4d8e,X2,1.2267238697467835
C0bff4d8e,X3,4.065400088587515
C0bff4d8e,X4,5.362298908416425
C2a123841,X1,1.8032541312443464
C2a123841,X2,3.6428445940942993
C2a123841,X3,2.3940716129395616
C2a123841,X4,3.864909972038166
C64007104,X1,-0.23969970655759432
C64007104,X2,1.992253166877609
C64007104,X3,4.590327890035443
C64007104,X4,3.320555616478724
C6e10803b,X1,1.6514222336723474
C6e10803b,X2,1.5427607988020289
C6e10803b,X3,3.8431628623380627
C6e10803b,X4,3.9447917701442696
Cb71e973d,X1,1.209233380929191
Cb71e973d,X2,2.04084794084487
Cb71e973d,X3,3.2817674599637754
Cb71e973d,X4,5.001711823898033
C87aa67dd,X1,0.24560329674445636
C87aa67dd,X2,3.085204175730273
C87aa67dd,X3,2.343831901354545
C87aa67dd,X4,3.9574314104734376
Ce7f5a35d,X1,1.4813798032509262
Ce7f5a35d,X2,0.7178031147506803
Ce7f5a35d,X3,2.8461903632123087
Ce7f5a35d,X4,4.96225510800074
C5a9cf1b9,X1,2.3336762451095314
C5a9cf1b9,X2,2.058509267743725
C5a9cf1b9,X3,3.2053414998608942
C5a9cf1b9,X4,3.743282708649893
C9f47c856,X1,-0.07961446032859243
C9f47c856,X2,2.1569502816370902
C9f47c856,X3,4.301085509314639
C9f47c856,X4,3.2266009767903827
C5cadd236,X1,0.37442697848488027
C5cadd236,X2,1.8250885342187122
C5cadd236,X3,2.297675328152423
C5cadd236,X4,3.5334870369857194
C88b2a358,X1,0.43944963505648493
C88b2a358,X2,2.11366547871543
C88b2a358,X3,4.2010834189493265
C88b2a358,X4,3.7607842706446264
Cb6475a3e,X1,1.9368194146258217
Cb6475a3e,X2,4.397153669654152
Cb6475a3e,X3,5.114976373704116
Cb6475a3e,X4,2.9600941161137637
C60660736,X1,0.5485793756214936
C60660736,X2,1.808621548794113
C60660736,X3,3.462751629126935
C60660736,X4,4.562248870798633
Ca049625a,X1,0.006408718593106433
Ca049625a,X2,1.3658549077414
Ca049625a,X3,3.089163443469267
Ca049625a,X4,4.052865053971599
Cfd147dc6,X1,1.0999446231000103
Cfd147dc6,X2,3.2258019783921537
Cfd147dc6,X3,3.9686174182484137
Cfd147dc6,X4,3.762678962146788
Cb2cb2bfd,X1,3.230146053421769
Cb2cb2bfd,X2,2.4840241350440913
Cb2cb2bfd,X3,2.007778731431028
Cb2cb2bfd,X4,2.469151232066955
Cb9baeff9,X1,-0.09947509585217884
Cb9baeff9,X2,1.4080131258172535
Cb9baeff9,X3,3.380620052394326
Cb9baeff9,X4,4.201899624330684
C01f2c371,X1,1.2241488950237498
C01f2c371,X2,0.5853212025997778
C01f2c371,X3,3.2288056003824934
C01f2c371,X4,3.15618497624589
Cd667809b,X1,2.1332758533463165
Cd667809b,X2,2.486427077998914
Cd667809b,X3,1.826555742389183
Cd667809b,X4,2.434623109424405
Ceed219ae,X1,1.2586182287221181
Ceed219ae,X2,2.6903289754544915
Ceed219ae,X3,4.4028965350112585
Ceed219ae,X4,3.5414375313717965
Cbca2b6bf,X1,1.3623147513744667
Cbca2b6bf,X2,2.7468760424437733
Cbca2b6bf,X3,0.8683350885350136
Cbca2b6bf,X4,4.12164879911237
C6c50eb13,X1,-0.36301727027178354
C6c50eb13,X2,1.4789589606898792
C6c50eb13,X3,2.520105140161967
C6c50eb13,X4,4.832996606783946
C3cf2f911,X1,0.11579689033321794
C3cf2f911,X2,1.238120576396025
C3cf2f911,X3,2.840109431441117
C3cf2f911,X4,4.012468801042268
C771a5f2e,X1,2.344527782492105
C771a5f2e,X2,1.4787944197545655
C771a5f2e,X3,0.2947472934254911
C771a5f2e,X4,2.798595118602386
C39ece3db,X1,1.354593772359531
C39ece3db,X2,2.1014518748461017
C39ece3db,X3,3.155423970506121
C39ece3db,X4,2.659174944414273
C5c8c0c46,X1,-0.3742438874806575
C5c8c0c46,X2,2.882446080052227
C5c8c0c46,X3,0.765294972852002
C5c8c0c46,X4,2.7125612445206073
C9e3ed32e,X1,0.8401670525211561
C9e3ed32e,X2,1.4300921025434898
C9e3ed32e,X3,3.7327897730762873
C9e3ed32e,X4,2.092509419944773
Cf884023f,X1,2.5325880459758188
Cf884023f,X2,1.645584051224521
Cf884023f,X3,1.9924722648597715
Cf884023f,X4,4.4408054910710115
C8655b132,X1,-0.39275651889739627
C8655b132,X2,2.427092191867049
C8655b132,X3,1.6156559696868882
C8655b132,X4,5.64677838355796
C7f720cb5,X1,0.10733325576025254
C7f720cb5,X2,3.188980935707373
C7f720cb5,X3,2.6064715174222837
C7f720cb5,X4,2.7745355803404532
C609a9410,X1,-1.0727356893632596
C609a9410,X2,1.4311832786344967
C609a9410,X3,3.9114194140772245
C609a9410,X4,7.075815635048166
Caa987df3,X1,1.0239015637875872
Caa987df3,X2,1.2205598201863408
Caa987df3,X3,2.9858208810512474
Caa987df3,X4,6.050993369206037
Cc11fd8c4,X1,2.700088203797648
Cc11fd8c4,X2,2.0434872801803943
Cc11fd8c4,X3,1.9026634514462393
Cc11fd8c4,X4,4.2384678622120395
C0612af21,X1,2.2954582165289326
C0612af21,X2,3.1281902082983066
C0612af21,X3,2.4784083674521016
C0612af21,X4,3.430063870298419
C6a39c277,X1,0.6399560323016514
C6a39c277,X2,1.5219863772582873
C6a39c277,X3,2.395668026630245
C6a39c277,X4,4.33556858311174
C63f0e89e,X1,1.5190201498906553
C63f0e89e,X2,2.0297400385292588
C63f0e89e,X3,2.3613029856408483
C63f0e89e,X4,3.767158627974142
C35e3fa33,X1,1.832034512907498
C35e3fa33,X2,3.0691461710910604
C35e3fa33,X3,2.838223187872041
C35e3fa33,X4,3.616698050354476
Cdfff5857,X1,1.875248928646414
Cdfff5857,X2,2.3206099053214206
Cdfff5857,X3,4.562833137197707
Cdfff5857,X4,4.019540839925221
C88841cb3,X1,2.0341353267861493
C88841cb3,X2,0.7219532974938965
C88841cb3,X3,3.379616775647347
C88841cb3,X4,4.434789596709556
C0956d890,X1,0.5060223231466561
C0956d890,X2,0.8210311371366115
C0956d890,X3,2.5851989240627247
C0956d890,X4,3.8699191247993343
Ca36fe772,X1,-0.5378813752452065
Ca36fe772,X2,2.659557990873144
Ca36fe772,X3,3.4809777693555155
Ca36fe772,X4,3.5624092172051243
C6d653072,X1,2.0612983251857235
C6d653072,X2,2.0594571071038814
C6d653072,X3,2.85294242345249
C6d653072,X4,4.443203895259605
Cc9a782c3,X1,2.51067072334965
Cc9a782c3,X2,2.9912663721544135
Cc9a782c3,X3,2.8941039459015947
Cc9a782c3,X4,3.595731063688209
C5e1a4766,X1,0.3909197417300331
C5e1a4766,X2,4.37573117511174
C5e1a4766,X3,3.4880266006410063
C5e1a4766,X4,4.3256216385142094
C71afb814,X1,0.5107510209313961
C71afb814,X2,2.464816385082376
C71afb814,X3,2.112852201347992
C71afb814,X4,4.350180004408857
C56c294ce,X1,0.4849328504392606
C56c294ce,X2,1.666018003223416
C56c294ce,X3,4.006622435788838
C56c294ce,X4,2.9756671750681267
C8d93926a,X1,1.2923940399394083
C8d93926a,X2,1.8768061126844306
C8d93926a,X3,1.8177566302991108
C8d93926a,X4,3.8283321733335356
C582d5a4f,X1,2.170296440706552
C582d5a4f,X2,3.1440553117761296
C582d5a4f,X3,3.146748173081143
C582d5a4f,X4,5.3276490551031666
Cefec8d74,X1,0.549766508235132
Cefec8d74,X2,3.1685980029532717
Cefec8d74,X3,2.2958943927828663
Cefec8d74,X4,4.794182403117071
Ce7f74e5a,X1,1.079547885295952
Ce7f74e5a,X2,1.8571708628521586
Ce7f74e5a,X3,2.6985745213633647
Ce7f74e5a,X4,4.122060587229189
C2c99cadd,X1,0.2849867699882812
C2c99cadd,X2,2.214093980256669
C2c99cadd,X3,5.512009878212251
C2c99cadd,X4,3.6969585775762615
Cd7681a35,X1,-0.42909076833821813
Cd7681a35,X2,1.2626659709323396
Cd7681a35,X3,4.549636144472776
Cd7681a35,X4,6.117595535091764
Ca9d3ff8d,X1,0.5226916289032422
Ca9d3ff8d,X2,-0.10251793502231221
Ca9d3ff8d,X3,2.7060047595011665
Ca9d3ff8d,X4,6.14975846802497
Cabf1bcb6,X1,2.063772163737228
Cabf1bcb6,X2,1.836145871646717
Cabf1bcb6,X3,3.9214382565609665
Cabf1bcb6,X4,4.300802596274815
C204e22a0,X1,-0.8900549028941693
C204e22a0,X2,3.187892196958256
C204e22a0,X3,1.8518990336990657
C204e22a0,X4,3.7190997192001185
Cb9065b6c,X1,1.720801078700871
Cb9065b6c,X2,3.206047697439385
Cb9065b6c,X3,2.956592735026846
Cb9065b6c,X4,5.037181078045654
Cf0a0aab8,X1,0.7454578690958026
Cf0a0aab8,X2,1.567653010864539
Cf0a0aab8,X3,1.8575617702935483
Cf0a0aab8,X4,4.606821661558113
C124a37d2,X1,1.3418721483880307
C124a37d2,X2,0.9833378520414853
C124a37d2,X3,1.1761793910012526
C124a37d2,X4,5.458184979123647
C84b0a1d9,X1,1.5377318875239614
C84b0a1d9,X2,1.2897134371196892
C84b0a1d9,X3,3.9627130371000208
C84b0a1d9,X4,4.003387162018174
Cd582722d,X1,0.46343595769946844
Cd582722d,X2,2.3948099684536674
Cd582722d,X3,3.2853339318294354
Cd582722d,X4,2.9004864572248668
Cd8eaafaa,X1,0.769183690829814
Cd8eaafaa,X2,0.4931574318901817
Cd8eaafaa,X3,5.075611230029816
Cd8eaafaa,X4,5.003580190330002
Cfeb75cf1,X1,0.7362919800787457
Cfeb75cf1,X2,2.02760815553222
Cfeb75cf1,X3,2.35917387321635
Cfeb75cf1,X4,4.163090564146584
C89ca1e8f,X1,1.3872629998109653
C89ca1e8f,X2,1.6207852121696145
C89ca1e8f,X3,2.958939794761331
C89ca1e8f,X4,5.433410857913932
C47ad762b,X1,3.1198312727652198
C47ad762b,X2,2.2415784678753408
C47ad762b,X3,1.568136088931003
C47ad762b,X4,3.482233169921156
Ca915c995,X1,0.2266802269517295
Ca915c995,X2,3.483767281973276
Ca915c995,X3,1.2722217883059994
Ca915c995,X4,4.682372335745983
C8d7f1a07,X1,2.4992796344561166
C8d7f1a07,X2,1.367126572087571
C8d7f1a07,X3,1.3554751631247437
C8d7f1a07,X4,5.128693776494765
C17250bb7,X1,0.53371744223521
C17250bb7,X2,0.8359250025408949
C17250bb7,X3,1.312580177956203
C17250bb7,X4,2.6832587707259417
Cccbd0ff4,X1,1.2158448214675055
Cccbd0ff4,X2,1.488805679317569
Cccbd0ff4,X3,2.4801572385801403
Cccbd0ff4,X4,4.795334327233305
Cf45b85f7,X1,1.0254155481619425
Cf45b85f7,X2,1.960259183995609
Cf45b85f7,X3,3.375376237173137
Cf45b85f7,X4,5.959879284579963
C263bba8a,X1,0.8747318081182922
C263bba8a,X2,1.3388797990743604
C263bba8a,X3,2.8913291637198664
C263bba8a,X4,4.399994618503332
C312b7a9e,X1,2.3421416422366885
C312b7a9e,X2,1.2752245594541733
C312b7a9e,X3,3.714181113852863
C312b7a9e,X4,2.8972474069195995
C1a8c1441,X1,1.4017220405363164
C1a8c1441,X2,1.6798735769348805
C1a8c1441,X3,3.735587728091376
C1a8c1441,X4,4.271483066696533
C856e7468,X1,1.6477313781002414
C856e7468,X2,1.8292385444004955
C856e7468,X3,2.481865979153997
C856e7468,X4,3.82692276566733
C1f528759,X1,2.5121070131135186
C1f528759,X2,3.234966776663337
C1f528759,X3,1.7657310718983994
C1f528759,X4,5.082707947826846
C048abdcf,X1,1.3541267079058916
C048abdcf,X2,3.646075758767993
C048abdcf,X3,3.5225814882852253
C048abdcf,X4,2.944259038626514
C32213e8a,X1,2.68141271498726
C32213e8a,X2,2.297485186525593
C32213e8a,X3,2.5073566737681956
C32213e8a,X4,2.8224250095801526
C090e9134,X1,1.8333651809879836
C090e9134,X2,2.0142660694187766
C090e9134,X3,2.988478242093461
C090e9134,X4,3.894836882131248
C07496959,X1,2.3289090752642565
C07496959,X2,1.6820995878663327
C07496959,X3,3.471212690979091
C07496959,X4,3.906512510490851
C39c97b08,X1,-1.1882089427688252
C39c97b08,X2,1.1773604656692398
C39c97b08,X3,2.850660416945878
C39c97b08,X4,5.480351457499304
Cb0b7709d,X1,1.0172809075350657
Cb0b7709d,X2,1.498779782831916
Cb0b7709d,X3,1.3274993948422849
Cb0b7709d,X4,3.6437240306948864
C2817ea86,X1,2.105135129190993
C2817ea86,X2,1.2678686917314712
C2817ea86,X3,2.644488489433303
C2817ea86,X4,3.640784139872656
C88cc6925,X1,1.9250877804213382
C88cc6925,X2,1.6056816411537707
C88cc6925,X3,3.0726211108661126
C88cc6925,X4,5.869910537365179
C3e56bfd2,X1,3.369699148416337
C3e56bfd2,X2,2.8623048419908903
C3e56bfd2,X3,3.9236947601455845
C3e56bfd2,X4,3.5615438161597317
C4be128f1,X1,0.13110347598894245
C4be128f1,X2,2.4738916376476205
